timestamp,cpu_percent,mem_usage_mb,mem_limit_mb
1766648404.588069058,21.67,60.400,1024.000
1766648406.628320495,19.65,60.490,1024.000
1766648408.671421150,20.75,61.100,1024.000
1766648410.709880208,17.58,60.680,1024.000
1766648412.755465723,21.79,61.280,1024.000
1766648414.795883781,20.47,60.690,1024.000
1766648416.839916218,21.84,61.150,1024.000
1766648418.878702720,21.28,60.930,1024.000
1766648420.921104564,21.16,61.150,1024.000
1766648422.966516888,20.97,60.620,1024.000
1766648425.006300577,23.66,60.560,1024.000
1766648427.055637074,21.29,60.600,1024.000
1766648429.098367123,17.26,61.270,1024.000
1766648431.147032333,21.86,61.890,1024.000
1766648433.184260785,22.66,61.730,1024.000
1766648435.224436128,19.15,60.960,1024.000
1766648437.275076638,20.85,60.930,1024.000
1766648439.325587233,21.18,62.160,1024.000
1766648441.370008944,21.33,60.090,1024.000
1766648443.409123166,22.36,60.590,1024.000
1766648445.457571503,22.46,60.650,1024.000
1766648447.497749767,20.94,60.570,1024.000
1766648449.545068253,22.28,60.340,1024.000
1766648451.586638068,21.25,61.560,1024.000
1766648453.632808671,22.78,61.070,1024.000
1766648455.679503380,21.71,60.510,1024.000
1766648457.719350527,22.34,60.880,1024.000
1766648459.764120027,21.17,60.630,1024.000
1766648461.803056928,17.74,60.040,1024.000
1766648463.845723255,24.57,60.720,1024.000
1766648465.885037435,24.64,61.470,1024.000
1766648467.940785978,19.86,60.920,1024.000
1766648469.979359481,20.79,61.150,1024.000
1766648472.018296739,21.09,61.720,1024.000
1766648474.063722061,24.92,61.370,1024.000
1766648476.103065683,23.99,60.490,1024.000
1766648478.149647572,23.09,61.210,1024.000
1766648480.188469761,19.49,61.110,1024.000
1766648482.227361199,21.76,61.070,1024.000
1766648484.272607470,24.96,60.950,1024.000
1766648486.312314443,18.02,60.060,1024.000
1766648488.360122099,23.22,61.130,1024.000
1766648490.397245373,21.04,60.590,1024.000
1766648492.438126246,17.46,60.610,1024.000
1766648494.476103188,23.21,60.340,1024.000
1766648496.514361208,19.98,60.700,1024.000
1766648498.565199610,22.59,61.730,1024.000
1766648500.606276440,17.13,61.410,1024.000
1766648502.658369434,23.02,61.460,1024.000
1766648504.696802102,24.01,60.470,1024.000
1766648506.736772054,22.17,61.020,1024.000
1766648508.776868324,21.54,61.040,1024.000
1766648510.817320614,20.73,60.940,1024.000
1766648512.867064750,20.95,60.980,1024.000
1766648514.906411286,21.57,61.220,1024.000
1766648516.952442605,21.38,61.300,1024.000
1766648518.991244533,21.21,61.590,1024.000
1766648521.039290518,22.37,61.070,1024.000
1766648523.079541735,19.54,61.170,1024.000
1766648525.118843874,22.51,60.620,1024.000
1766648527.167392012,22.15,60.550,1024.000
1766648529.205781620,21.31,60.780,1024.000
1766648531.252647859,20.89,60.660,1024.000
1766648533.294028050,21.89,60.980,1024.000
1766648535.333162911,22.86,60.410,1024.000
1766648537.380347588,22.16,61.400,1024.000
1766648539.418682640,21.36,61.740,1024.000
1766648541.466152182,21.60,61.320,1024.000
1766648543.504675117,20.55,60.760,1024.000
1766648545.545799573,18.86,60.840,1024.000
1766648547.584545497,21.49,60.980,1024.000
1766648549.635430242,21.06,60.630,1024.000
1766648551.678140564,19.53,61.680,1024.000
